Vector1,Vector2
16.624,433.0
16.625,493.0
16.626,571.0
16.627,566.0
16.628,548.0
16.629,532.0
16.63,482.0
16.631,473.0
16.632,536.0
16.633,630.0
16.634,609.0
16.635,603.0
16.636,562.0
16.637,511.0
16.638,497.0
16.639,476.0
16.64,478.0
16.641000000000002,514.0
16.642,581.0
16.643,615.0
16.644000000000002,581.0
16.645,494.0
16.646,421.0
16.647000000000002,382.0
16.648,364.0
16.649,388.0
16.65,382.0
16.651,443.0
16.652,517.0
16.653,527.0
16.654,619.0
16.655,659.0
16.656,618.0
16.657,616.0
16.658,608.0
16.659,576.0
16.66,531.0
16.661,480.0
16.662,517.0
16.663,552.0
16.664,502.0
16.665,443.0
16.666,437.0
16.667,441.0
16.668,446.0
16.669,326.0
16.67,323.0
16.671,372.0
16.672,419.0
16.673000000000002,492.0
16.674,541.0
16.675,590.0
16.676000000000002,658.0
16.677,676.0
16.678,641.0
16.679000000000002,588.0
16.68,528.0
16.681,472.0
16.682,481.0
16.683,476.0
16.684,497.0
16.685,529.0
16.686,553.0
16.687,554.0
16.688,501.0
16.689,468.0
16.69,437.0
16.691,448.0
16.692,455.0
16.693,486.0
16.694,535.0
16.695,587.0
16.696,535.0
16.697,418.0
16.698,337.0
16.699,347.0
16.7,370.0
16.701,463.0
16.702,599.0
16.703,783.0
16.704,810.0
16.705000000000002,795.0
16.706,744.0
16.707,623.0
16.708000000000002,493.0
16.709,423.0
16.71,387.0
16.711000000000002,369.0
16.712,407.0
16.713,412.0
16.714,395.0
16.715,444.0
16.716,526.0
16.717,543.0
16.718,536.0
16.719,518.0
16.72,501.0
16.721,461.0
16.722,438.0
16.723,488.0
16.724,497.0
16.725,491.0
16.726,533.0
16.727,553.0
16.728,540.0
16.729,530.0
16.73,516.0
16.731,488.0
16.732,449.0
16.733,456.0
16.734,466.0
16.735,463.0
16.736,491.0
16.737000000000002,581.0
16.738,614.0
16.739,585.0
16.740000000000002,573.0
16.741,549.0
16.742,533.0
16.743000000000002,467.0
16.744,455.0
16.745,452.0
16.746,461.0
16.747,475.0
16.748,458.0
16.749,515.0
16.75,534.0
16.751,545.0
16.752,527.0
16.753,494.0
16.754,501.0
16.755,481.0
16.756,490.0
16.757,525.0
16.758,588.0
16.759,632.0
16.76,617.0
16.761,603.0
16.762,560.0
16.763,527.0
16.764,465.0
16.765,405.0
16.766000000000002,376.0
16.767,418.0
16.768,476.0
16.769000000000002,500.0
16.77,510.0
16.771,512.0
16.772000000000002,483.0
16.773,504.0
16.774,521.0
16.775,503.0
16.776,510.0
16.777,526.0
16.778,511.0
16.779,524.0
16.78,538.0
16.781,532.0
16.782,528.0
16.783,541.0
16.784,555.0
16.785,563.0
16.786,516.0
16.787,461.0
16.788,486.0
16.789,519.0
16.79,512.0
16.791,526.0
16.792,506.0
16.793,449.0
16.794,445.0
16.795,438.0
16.796,447.0
16.797,474.0
16.798000000000002,530.0
16.799,550.0
16.8,542.0
16.801000000000002,508.0
16.802,484.0
16.803,496.0
16.804000000000002,506.0
16.805,541.0
16.806,563.0
16.807,560.0
16.808,553.0
16.809,534.0
16.81,572.0
16.811,521.0
16.812,437.0
16.813,427.0
16.814,430.0
16.815,439.0
16.816,433.0
16.817,387.0
16.818,375.0
16.819,417.0
16.82,467.0
16.821,512.0
16.822,632.0
16.823,718.0
16.824,750.0
16.825,752.0
16.826,734.0
16.827,642.0
16.828,555.0
16.829,494.0
16.830000000000002,428.0
16.831,413.0
16.832,427.0
16.833000000000002,433.0
16.834,417.0
16.835,411.0
16.836000000000002,404.0
16.837,418.0
16.838,433.0
16.839,484.0
16.84,515.0
16.841,557.0
16.842,578.0
16.843,608.0
16.844,574.0
16.845,521.0
16.846,514.0
16.847,502.0
16.848,459.0
16.849,455.0
16.85,478.0
16.851,471.0
16.852,483.0
16.853,517.0
16.854,539.0
16.855,527.0
16.856,516.0
16.857,521.0
16.858,539.0
16.859,534.0
16.86,527.0
16.861,518.0
16.862000000000002,516.0
16.863,523.0
16.864,505.0
16.865000000000002,525.0
16.866,504.0
16.867,507.0
16.868000000000002,528.0
16.869,529.0
16.87,497.0
16.871,482.0
16.872,486.0
16.873,497.0
16.874,467.0
16.875,471.0
16.876,466.0
16.877,439.0
16.878,476.0
16.879,499.0
16.88,512.0
16.881,517.0
16.882,523.0
16.883,566.0
16.884,564.0
16.885,542.0
16.886,542.0
16.887,537.0
16.888,524.0
16.889,536.0
16.89,534.0
16.891000000000002,496.0
16.892,488.0
16.893,489.0
16.894000000000002,502.0
16.895,523.0
16.896,541.0
16.897000000000002,538.0
16.898,531.0
16.899,512.0
16.9,493.0
16.901,469.0
16.902,454.0
16.903,428.0
16.904,429.0
16.905,473.0
16.906,509.0
16.907,520.0
16.908,530.0
16.909,556.0
16.91,567.0
16.911,554.0
16.912,549.0
16.913,524.0
16.914,511.0
16.915,507.0
16.916,496.0
16.917,503.0
16.918,510.0
16.919,472.0
16.92,412.0
16.921,416.0
16.922,440.0
16.923000000000002,492.0
16.924,575.0
16.925,615.0
16.926000000000002,610.0
16.927,556.0
16.928,528.0
16.929000000000002,484.0
16.93,517.0
16.931,552.0
16.932,551.0
16.933,513.0
16.934,503.0
16.935,510.0
16.936,522.0
16.937,505.0
16.938,509.0
16.939,499.0
16.94,509.0
16.941,517.0
16.942,532.0
16.943,521.0
16.944,506.0
16.945,471.0
16.946,446.0
16.947,451.0
16.948,491.0
16.949,498.0
16.95,524.0
16.951,508.0
16.952,490.0
16.953,510.0
16.954,507.0
16.955000000000002,507.0
16.956,511.0
16.957,509.0
16.958000000000002,510.0
16.959,496.0
16.96,487.0
16.961000000000002,464.0
16.962,468.0
16.963,465.0
16.964,497.0
16.965,522.0
16.966,511.0
16.967,494.0
16.968,539.0
16.969,589.0
16.97,551.0
16.971,545.0
16.972,514.0
16.973,512.0
16.974,526.0
16.975,521.0
16.976,487.0
16.977,444.0
16.978,440.0
16.979,456.0
16.98,501.0
16.981,535.0
16.982,548.0
16.983,572.0
16.984,536.0
16.985,486.0
16.986,518.0
16.987000000000002,517.0
16.988,514.0
16.989,533.0
16.990000000000002,550.0
16.991,558.0
16.992,552.0
16.993000000000002,544.0
16.994,539.0
16.995,514.0
16.996,518.0
16.997,520.0
16.998,484.0
16.999,461.0
17.0,465.0
17.001,476.0
17.002,476.0
17.003,467.0
17.004,473.0
17.005,492.0
17.006,496.0
17.007,468.0
17.008,470.0
17.009,489.0
17.01,514.0
17.011,538.0
17.012,563.0
17.013,565.0
17.014,569.0
17.015,578.0
17.016000000000002,538.0
17.017,508.0
17.018,481.0
17.019000000000002,456.0
17.02,468.0
17.021,487.0
17.022000000000002,515.0
17.023,493.0
17.024,471.0
17.025,491.0
17.026,525.0
17.027,552.0
17.028,547.0
17.029,505.0
17.03,461.0
17.031,477.0
17.032,501.0
17.033,529.0
17.034,526.0
17.035,525.0
17.036,559.0
17.037,545.0
17.038,546.0
17.039,539.0
17.04,519.0
17.041,488.0
17.042,466.0
17.043,478.0
17.044,496.0
17.045,494.0
17.046,493.0
17.047,486.0
17.048000000000002,482.0
17.049,482.0
17.05,487.0
17.051000000000002,497.0
17.052,518.0
17.053,530.0
17.054000000000002,537.0
17.055,522.0
17.056,530.0
17.057,506.0
17.058,487.0
17.059,493.0
17.06,487.0
17.061,492.0
17.062,508.0
17.063,519.0
17.064,511.0
17.065,515.0
17.066,518.0
17.067,515.0
17.068,524.0
17.069,537.0
17.07,525.0
17.071,524.0
17.072,523.0
17.073,525.0
17.074,543.0
17.075,540.0
17.076,497.0
17.077,464.0
17.078,473.0
17.079,495.0
17.080000000000002,497.0
17.081,476.0
17.082,464.0
17.083000000000002,453.0
17.084,480.0
17.085,473.0
17.086000000000002,481.0
17.087,522.0
17.088,570.0
17.089,646.0
17.09,592.0
17.091,529.0
17.092,570.0
17.093,502.0
17.094,460.0
17.095,510.0
17.096,543.0
17.097,561.0
17.098,591.0
17.099,516.0
17.1,506.0
17.101,475.0
17.102,464.0
17.103,467.0
17.104,461.0
17.105,472.0
17.106,487.0
17.107,500.0
17.108,507.0
17.109,506.0
17.11,505.0
17.111,505.0
17.112000000000002,516.0
17.113,525.0
17.114,527.0
17.115000000000002,513.0
17.116,484.0
17.117,478.0
17.118000000000002,469.0
17.119,472.0
17.12,480.0
17.121,486.0
17.122,488.0
17.123,522.0
17.124,542.0
17.125,550.0
17.126,533.0
17.127,513.0
17.128,505.0
17.129,514.0
17.13,527.0
17.131,525.0
17.132,521.0
17.133,520.0
17.134,515.0
17.135,507.0
17.136,504.0
17.137,496.0
17.138,496.0
17.139,504.0
17.14,506.0
17.141000000000002,505.0
17.142,507.0
17.143,504.0
17.144000000000002,506.0
17.145,511.0
17.146,511.0
17.147000000000002,511.0
17.148,509.0
17.149,513.0
17.150000000000002,512.0
17.151,514.0
17.152,511.0
17.153,513.0
17.154,513.0
17.155,509.0
17.156,512.0
17.157,519.0
17.158,525.0
17.159,531.0
17.16,537.0
17.161,531.0
17.162,520.0
17.163,488.0
17.164,462.0
17.165,470.0
17.166,472.0
17.167,464.0
17.168,473.0
17.169,486.0
17.17,501.0
17.171,536.0
17.172,558.0
17.173000000000002,565.0
17.174,537.0
17.175,537.0
17.176000000000002,537.0
17.177,515.0
17.178,512.0
17.179000000000002,513.0
17.18,526.0
17.181,521.0
17.182,524.0
17.183,511.0
17.184,508.0
17.185,487.0
17.186,461.0
17.187,443.0
17.188,454.0
17.189,463.0
17.19,481.0
17.191,508.0
17.192,527.0
17.193,528.0
17.194,525.0
17.195,526.0
17.196,516.0
17.197,535.0
17.198,528.0
17.199,517.0
17.2,513.0
17.201,521.0
17.202,516.0
17.203,500.0
17.204,497.0
17.205000000000002,499.0
17.206,507.0
17.207,513.0
17.208000000000002,519.0
17.209,518.0
17.21,514.0
17.211000000000002,513.0
17.212,512.0
17.213,520.0
17.214,510.0
17.215,501.0
17.216,494.0
17.217,488.0
17.218,497.0
17.219,498.0
17.22,500.0
17.221,500.0
17.222,510.0
17.223,518.0
17.224,520.0
17.225,515.0
17.226,513.0
17.227,520.0
17.228,518.0
17.229,514.0
17.23,507.0
17.231,504.0
17.232,501.0
17.233,505.0
17.234,512.0
17.235,514.0
17.236,518.0
17.237000000000002,514.0
17.238,500.0
17.239,502.0
17.240000000000002,526.0
17.241,524.0
17.242,512.0
17.243000000000002,496.0
17.244,489.0
17.245,500.0
17.246,516.0
17.247,508.0
17.248,502.0
17.249,501.0
17.25,501.0
17.251,500.0
17.252,499.0
17.253,496.0
17.254,503.0
17.255,516.0
17.256,526.0
17.257,529.0
17.258,520.0
17.259,518.0
17.26,529.0
17.261,524.0
17.262,519.0
17.263,500.0
17.264,492.0
17.265,496.0
17.266000000000002,495.0
17.267,494.0
17.268,491.0
17.269000000000002,497.0
17.27,504.0
17.271,504.0
17.272000000000002,510.0
17.273,522.0
17.274,521.0
17.275000000000002,521.0
17.276,520.0
17.277,521.0
17.278,516.0
17.279,510.0
17.28,507.0
17.281,501.0
17.282,495.0
17.283,501.0
17.284,505.0
17.285,517.0
17.286,527.0
17.287,532.0
17.288,527.0
17.289,511.0
17.29,483.0
17.291,475.0
17.292,486.0
17.293,489.0
17.294,499.0
17.295,510.0
17.296,525.0
17.297,521.0
17.298000000000002,516.0
17.299,517.0
17.3,512.0
17.301000000000002,499.0
17.302,507.0
17.303,512.0
17.304000000000002,515.0
17.305,517.0
17.306,516.0
17.307,520.0
17.308,516.0
17.309,510.0
17.31,511.0
17.311,505.0
17.312,505.0
17.313,504.0
17.314,498.0
17.315,507.0
17.316,509.0
17.317,502.0
17.318,498.0
17.319,491.0
17.32,486.0
17.321,493.0
17.322,512.0
17.323,526.0
17.324,530.0
17.325,530.0
17.326,520.0
17.327,517.0
17.328,515.0
17.329,513.0
17.330000000000002,510.0
17.331,492.0
17.332,493.0
17.333000000000002,501.0
17.334,506.0
17.335,504.0
17.336000000000002,497.0
17.337,512.0
17.338,524.0
17.339,534.0
17.34,542.0
17.341,535.0
17.342,520.0
17.343,515.0
17.344,507.0
17.345,484.0
17.346,475.0
17.347,472.0
17.348,480.0
17.349,488.0
17.35,496.0
17.351,499.0
17.352,506.0
17.353,512.0
17.354,517.0
17.355,523.0
17.356,526.0
17.357,527.0
17.358,525.0
17.359,523.0
17.36,519.0
17.361,514.0
17.362000000000002,512.0
17.363,510.0
17.364,505.0
17.365000000000002,502.0
17.366,500.0
17.367,503.0
17.368000000000002,507.0
17.369,505.0
17.37,505.0
17.371,507.0
17.372,510.0
17.373,522.0
17.374,525.0
17.375,525.0
17.376,511.0
17.377,501.0
17.378,510.0
17.379,501.0
17.38,492.0
17.381,487.0
17.382,497.0
17.383,512.0
17.384,521.0
17.385,524.0
17.386,505.0
17.387,509.0
17.388,528.0
17.389,521.0
17.39,516.0
17.391000000000002,508.0
17.392,510.0
17.393,505.0
17.394000000000002,501.0
17.395,504.0
17.396,503.0
17.397000000000002,504.0
17.398,507.0
17.399,510.0
17.400000000000002,513.0
17.401,504.0
17.402,498.0
17.403,496.0
17.404,494.0
17.405,499.0
17.406,523.0
17.407,528.0
17.408,527.0
17.409,516.0
17.41,504.0
17.411,507.0
17.412,515.0
17.413,522.0
17.414,526.0
17.415,523.0
17.416,509.0
17.417,494.0
17.418,480.0
17.419,485.0
17.42,489.0
17.421,482.0
17.422,499.0
17.423000000000002,516.0
17.424,525.0
17.425,526.0
17.426000000000002,522.0
17.427,517.0
17.428,517.0
17.429000000000002,514.0
17.43,512.0
17.431,508.0
17.432,505.0
17.433,504.0
17.434,505.0
17.435,508.0
17.436,509.0
17.437,511.0
17.438,512.0
17.439,505.0
17.44,506.0
17.441,514.0
17.442,514.0
17.443,517.0
17.444,517.0
17.445,513.0
17.446,512.0
17.447,506.0
17.448,502.0
17.449,503.0
17.45,506.0
17.451,504.0
17.452,502.0
17.453,505.0
17.454,520.0
17.455000000000002,519.0
17.456,507.0
17.457,505.0
17.458000000000002,506.0
17.459,513.0
17.46,515.0
17.461000000000002,508.0
17.462,502.0
17.463,505.0
17.464,503.0
17.465,503.0
17.466,502.0
17.467,507.0
17.468,506.0
17.469,509.0
17.47,510.0
17.471,511.0
17.472,514.0
17.473,519.0
17.474,520.0
17.475,518.0
17.476,517.0
17.477,513.0
17.478,513.0
17.479,509.0
17.48,505.0
17.481,504.0
17.482,500.0
17.483,505.0
17.484,512.0
17.485,522.0
17.486,519.0
17.487000000000002,495.0
17.488,474.0
17.489,482.0
17.490000000000002,501.0
17.491,512.0
17.492,518.0
17.493000000000002,523.0
17.494,525.0
17.495,527.0
17.496,527.0
17.497,518.0
17.498,505.0
17.499,504.0
17.5,509.0
17.501,506.0
17.502,502.0
17.503,498.0
17.504,494.0
17.505,493.0
17.506,502.0
17.507,503.0
17.508,513.0
17.509,529.0
17.51,529.0
17.511,524.0
17.512,511.0
17.513,507.0
17.514,521.0
17.515,533.0
17.516000000000002,536.0
17.517,527.0
17.518,512.0
17.519000000000002,483.0
17.52,473.0
17.521,480.0
17.522000000000002,490.0
17.523,504.0
17.524,513.0
17.525000000000002,519.0
17.526,520.0
17.527,519.0
17.528,514.0
17.529,506.0
17.53,508.0
17.531,503.0
17.532,498.0
17.533,498.0
17.534,500.0
17.535,503.0
17.536,507.0
17.537,507.0
17.538,509.0
17.539,516.0
17.54,520.0
17.541,520.0
17.542,517.0
17.543,515.0
17.544,514.0
17.545,512.0
17.546,507.0
17.547,504.0
17.548000000000002,502.0
17.549,501.0
17.55,504.0
17.551000000000002,503.0
17.552,504.0
17.553,508.0
17.554000000000002,510.0
17.555,512.0
17.556,517.0
17.557,519.0
17.558,517.0
17.559,513.0
17.56,514.0
17.561,514.0
17.562,512.0
17.563,506.0
17.564,489.0
17.565,490.0
17.566,496.0
17.567,503.0
17.568,505.0
17.569,506.0
17.57,504.0
17.571,508.0
17.572,516.0
17.573,522.0
17.574,523.0
17.575,521.0
17.576,520.0
17.577,520.0
17.578,511.0
17.579,502.0
17.580000000000002,502.0
17.581,497.0
17.582,495.0
17.583000000000002,494.0
17.584,487.0
17.585,495.0
17.586000000000002,507.0
17.587,510.0
17.588,525.0
17.589,540.0
17.59,532.0
17.591,525.0
17.592,513.0
17.593,513.0
17.594,511.0
17.595,509.0
17.596,506.0
17.597,497.0
17.598,494.0
17.599,494.0
17.6,498.0
17.601,503.0
17.602,512.0
17.603,515.0
17.604,514.0
17.605,514.0
17.606,522.0
17.607,520.0
17.608,518.0
17.609,512.0
17.61,501.0
17.611,500.0
17.612000000000002,499.0
17.613,503.0
17.614,504.0
17.615000000000002,504.0
17.616,504.0
17.617,508.0
17.618000000000002,511.0
17.619,511.0
17.62,507.0
17.621,510.0
17.622,513.0
17.623,517.0
17.624,518.0
17.625,516.0
17.626,515.0
17.627,514.0
17.628,514.0
17.629,510.0
17.63,509.0
17.631,504.0
17.632,501.0
17.633,502.0
17.634,503.0
17.635,506.0
17.636,509.0
17.637,509.0
17.638,507.0
17.639,511.0
17.64,512.0
17.641000000000002,520.0
17.642,528.0
17.643,529.0
17.644000000000002,516.0
17.645,504.0
17.646,505.0
17.647000000000002,487.0
17.648,475.0
17.649,476.0
17.650000000000002,491.0
17.651,499.0
17.652,504.0
17.653,508.0
17.654,521.0
17.655,526.0
17.656,527.0
17.657,536.0
17.658,537.0
17.659,538.0
17.66,528.0
17.661,520.0
17.662,519.0
17.663,514.0
17.664,496.0
17.665,490.0
17.666,494.0
17.667,502.0
17.668,503.0
17.669,500.0
17.67,492.0
17.671,480.0
17.672,501.0
17.673000000000002,514.0
17.674,522.0
17.675,521.0
17.676000000000002,510.0
17.677,510.0
17.678,512.0
17.679000000000002,503.0
17.68,503.0
17.681,506.0
17.682,503.0
17.683,509.0
17.684,507.0
17.685,503.0
17.686,502.0
17.687,503.0
17.688,507.0
17.689,513.0
17.69,520.0
17.691,524.0
17.692,525.0
17.693,525.0
17.694,520.0
17.695,518.0
17.696,511.0
17.697,502.0
17.698,487.0
17.699,488.0
17.7,489.0
17.701,487.0
17.702,493.0
17.703,504.0
17.704,513.0
17.705000000000002,521.0
17.706,524.0
17.707,522.0
17.708000000000002,514.0
17.709,516.0
17.71,519.0
17.711000000000002,515.0
17.712,509.0
17.713,506.0
17.714,502.0
17.715,492.0
17.716,479.0
17.717,481.0
17.718,487.0
17.719,498.0
17.72,509.0
17.721,521.0
17.722,526.0
17.723,528.0
17.724,539.0
17.725,540.0
17.726,538.0
17.727,527.0
17.728,520.0
17.729,519.0
17.73,510.0
17.731,495.0
17.732,483.0
17.733,488.0
17.734,494.0
17.735,492.0
17.736,497.0
17.737000000000002,500.0
17.738,499.0
17.739,505.0
17.740000000000002,517.0
17.741,521.0
17.742,514.0
17.743000000000002,515.0
17.744,520.0
17.745,520.0
17.746,519.0
17.747,525.0
17.748,519.0
17.749,504.0
17.75,504.0
17.751,497.0
17.752,504.0
17.753,508.0
17.754,504.0
17.755,510.0
17.756,515.0
17.757,522.0
17.758,525.0
17.759,518.0
17.76,508.0
17.761,487.0
17.762,480.0
17.763,489.0
17.764,502.0
17.765,504.0
17.766000000000002,509.0
17.767,512.0
17.768,510.0
17.769000000000002,505.0
17.77,510.0
17.771,516.0
17.772000000000002,521.0
17.773,528.0
17.774,524.0
17.775000000000002,515.0
17.776,516.0
17.777,510.0
17.778,511.0
17.779,507.0
17.78,504.0
17.781,498.0
17.782,494.0
17.783,496.0
17.784,498.0
17.785,503.0
17.786,507.0
17.787,508.0
17.788,513.0
17.789,519.0
17.79,526.0
17.791,526.0
17.792,524.0
17.793,518.0
17.794,513.0
17.795,500.0
17.796,496.0
17.797,496.0
17.798000000000002,495.0
17.799,498.0
17.8,501.0
17.801000000000002,504.0
17.802,503.0
17.803,493.0
17.804000000000002,492.0
17.805,504.0
17.806,518.0
17.807,524.0
17.808,527.0
17.809,527.0
17.81,524.0
17.811,521.0
17.812,515.0
17.813,520.0
17.814,513.0
17.815,507.0
17.816,497.0
17.817,487.0
17.818,491.0
17.819,501.0
17.82,510.0
17.821,513.0
17.822,514.0
17.823,519.0
17.824,524.0
17.825,515.0
17.826,510.0
17.827,508.0
17.828,504.0
17.829,512.0
17.830000000000002,517.0
17.831,513.0
17.832,500.0
17.833000000000002,476.0
17.834,482.0
17.835,491.0
17.836000000000002,499.0
17.837,510.0
17.838,517.0
17.839,525.0
17.84,526.0
17.841,523.0
17.842,522.0
17.843,512.0
17.844,512.0
17.845,507.0
17.846,502.0
17.847,499.0
17.848,496.0
17.849,502.0
17.85,505.0
17.851,510.0
17.852,512.0
17.853,512.0
17.854,511.0
17.855,510.0
17.856,514.0
17.857,527.0
17.858,535.0
17.859,526.0
17.86,506.0
17.861,481.0
17.862000000000002,478.0
17.863,494.0
17.864,495.0
17.865000000000002,506.0
17.866,512.0
17.867,518.0
17.868000000000002,518.0
17.869,514.0
17.87,512.0
17.871,517.0
17.872,513.0
17.873,518.0
17.874,524.0
17.875,527.0
17.876,523.0
17.877,511.0
17.878,511.0
17.879,498.0
17.88,498.0
17.881,494.0
17.882,496.0
17.883,501.0
17.884,504.0
17.885,506.0
17.886,508.0
17.887,507.0
17.888,508.0
17.889,514.0
17.89,517.0
17.891000000000002,516.0
17.892,521.0
17.893,519.0
17.894000000000002,517.0
17.895,513.0
17.896,507.0
17.897000000000002,502.0
17.898,499.0
17.899,498.0
17.900000000000002,500.0
17.901,507.0
17.902,508.0
17.903,509.0
17.904,505.0
17.905,514.0
17.906,517.0
17.907,515.0
17.908,514.0
17.909,511.0
17.91,511.0
17.911,515.0
17.912,520.0
17.913,522.0
17.914,511.0
17.915,496.0
17.916,481.0
17.917,470.0
17.918,492.0
17.919,508.0
17.92,513.0
17.921,516.0
17.922,523.0
17.923000000000002,532.0
17.924,527.0
17.925,520.0
17.926000000000002,518.0
17.927,510.0
17.928,508.0
17.929000000000002,508.0
17.93,507.0
17.931,500.0
17.932,495.0
17.933,503.0
17.934,503.0
17.935,506.0
17.936,507.0
17.937,504.0
17.938,508.0
17.939,518.0
17.94,520.0
17.941,519.0
17.942,522.0
17.943,519.0
17.944,520.0
17.945,506.0
17.946,500.0
17.947,506.0
17.948,498.0
17.949,492.0
17.95,501.0
17.951,495.0
17.952,498.0
17.953,504.0
17.954,507.0
17.955000000000002,505.0
17.956,509.0
17.957,516.0
17.958000000000002,524.0
17.959,517.0
17.96,515.0
17.961000000000002,504.0
17.962,505.0
17.963,513.0
17.964,508.0
17.965,513.0
17.966,514.0
17.967,507.0
17.968,511.0
17.969,508.0
17.97,507.0
17.971,502.0
17.972,504.0
17.973,512.0
17.974,514.0
17.975,519.0
17.976,524.0
17.977,519.0
17.978,508.0
17.979,491.0
17.98,493.0
17.981,501.0
17.982,496.0
17.983,494.0
17.984,498.0
17.985,505.0
17.986,507.0
17.987000000000002,516.0
17.988,530.0
17.989,531.0
17.990000000000002,505.0
17.991,488.0
17.992,481.0
17.993000000000002,504.0
17.994,520.0
17.995,524.0
17.996,515.0
17.997,506.0
17.998,505.0
17.999,513.0
18.0,512.0
18.001,520.0
18.002,535.0
18.003,529.0
18.004,510.0
18.005,489.0
18.006,488.0
18.007,493.0
18.008,515.0
18.009,531.0
18.01,515.0
18.011,507.0
18.012,508.0
18.013,513.0
18.014,517.0
18.015,521.0
18.016000000000002,516.0
18.017,510.0
18.018,507.0
18.019000000000002,506.0
18.02,498.0
18.021,498.0
18.022000000000002,494.0
18.023,485.0
18.024,487.0
18.025000000000002,503.0
18.026,503.0
18.027,503.0
18.028,500.0
18.029,505.0
18.03,513.0
18.031,517.0
18.032,516.0
18.033,514.0
18.034,515.0
18.035,525.0
18.036,533.0
18.037,526.0
18.038,511.0
18.039,508.0
18.04,508.0
18.041,500.0
18.042,500.0
18.043,501.0
18.044,506.0
18.045,512.0
18.046,504.0
18.047,507.0
18.048000000000002,515.0
18.049,504.0
18.05,499.0
18.051000000000002,489.0
18.052,489.0
18.053,504.0
18.054000000000002,512.0
18.055,510.0
18.056,507.0
18.057,516.0
18.058,532.0
18.059,520.0
18.06,507.0
18.061,504.0
18.062,508.0
18.063,513.0
18.064,513.0
18.065,508.0
18.066,509.0
18.067,503.0
18.068,510.0
18.069,527.0
18.07,531.0
18.071,505.0
18.072,500.0
18.073,497.0
18.074,499.0
18.075,511.0
18.076,525.0
18.077,517.0
18.078,515.0
18.079,519.0
18.080000000000002,512.0
18.081,503.0
18.082,507.0
18.083000000000002,507.0
18.084,504.0
18.085,496.0
18.086000000000002,495.0
18.087,499.0
18.088,500.0
18.089,509.0
18.09,513.0
18.091,517.0
18.092,513.0
18.093,494.0
18.094,500.0
18.095,526.0
18.096,528.0
18.097,516.0
18.098,509.0
18.099,504.0
18.1,507.0
18.101,505.0
18.102,504.0
18.103,504.0
18.104,504.0
18.105,504.0
18.106,508.0
18.107,511.0
18.108,518.0
18.109,525.0
18.11,529.0
18.111,524.0
18.112000000000002,504.0
18.113,494.0
18.114,484.0
18.115000000000002,491.0
18.116,496.0
18.117,496.0
18.118000000000002,499.0
18.119,504.0
18.12,505.0
18.121,503.0
18.122,500.0
18.123,506.0
18.124,520.0
18.125,528.0
18.126,525.0
18.127,513.0
18.128,506.0
18.129,511.0
18.13,519.0
18.131,516.0
18.132,515.0
18.133,510.0
18.134,511.0
18.135,515.0
18.136,504.0
18.137,492.0
18.138,487.0
18.139,496.0
18.14,514.0
18.141000000000002,526.0
18.142,517.0
18.143,520.0
18.144000000000002,521.0
18.145,515.0
18.146,502.0
18.147000000000002,499.0
18.148,500.0
18.149,506.0
18.150000000000002,516.0
18.151,508.0
18.152,498.0
18.153,492.0
18.154,497.0
18.155,510.0
18.156,514.0
18.157,517.0
18.158,517.0
18.159,523.0
18.16,519.0
18.161,509.0
18.162,507.0
18.163,514.0
18.164,513.0
18.165,511.0
18.166,508.0
18.167,503.0
18.168,504.0
18.169,508.0
18.17,509.0
18.171,504.0
18.172,508.0
18.173000000000002,510.0
18.174,511.0
18.175,509.0
18.176000000000002,506.0
18.177,517.0
18.178,516.0
18.179000000000002,508.0
18.18,507.0
18.181,512.0
18.182,506.0
18.183,506.0
18.184,510.0
18.185,511.0
18.186,511.0
18.187,512.0
18.188,512.0
18.189,511.0
18.19,506.0
18.191,500.0
18.192,497.0
18.193,505.0
18.194,507.0
18.195,517.0
18.196,521.0
18.197,515.0
18.198,518.0
18.199,513.0
18.2,495.0
18.201,498.0
18.202,502.0
18.203,503.0
18.204,510.0
18.205000000000002,515.0
18.206,508.0
18.207,504.0
18.208000000000002,506.0
18.209,505.0
18.21,505.0
18.211000000000002,507.0
18.212,512.0
18.213,515.0
18.214,519.0
18.215,517.0
18.216,511.0
18.217,512.0
18.218,513.0
18.219,511.0
18.22,517.0
18.221,518.0
18.222,500.0
18.223,495.0
18.224,500.0
18.225,511.0
18.226,528.0
18.227,512.0
18.228,499.0
18.229,497.0
18.23,507.0
18.231,526.0
18.232,536.0
18.233,518.0
18.234,507.0
18.235,498.0
18.236,502.0
18.237000000000002,495.0
18.238,490.0
18.239,499.0
18.240000000000002,510.0
18.241,514.0
18.242,512.0
18.243000000000002,508.0
18.244,513.0
18.245,508.0
18.246,507.0
18.247,519.0
18.248,521.0
18.249,518.0
18.25,512.0
18.251,502.0
18.252,498.0
18.253,500.0
18.254,499.0
18.255,499.0
18.256,504.0
18.257,512.0
18.258,506.0
18.259,496.0
18.26,516.0
18.261,520.0
18.262,520.0
18.263,519.0
18.264,521.0
18.265,527.0
18.266000000000002,520.0
18.267,507.0
18.268,495.0
18.269000000000002,485.0
18.27,496.0
18.271,500.0
18.272000000000002,499.0
18.273,506.0
18.274,513.0
18.275000000000002,514.0
18.276,511.0
18.277,512.0
18.278,520.0
18.279,517.0
18.28,520.0
18.281,520.0
18.282,514.0
18.283,510.0
18.284,509.0
18.285,508.0
18.286,511.0
18.287,508.0
